#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
205501	852864	851458	33226	31962	YGL020C	YDL100C	GET1	GET3	MDM39	ARR4|guanine nucleotide exchange factor GET3	Synthetic Rescue	genetic	Auld KL (2006)	16816426	559292	559292	Low Throughput	-	-	resistance to chemicals:wild type	-	-	BIOGRID
205502	851458	856817	31962	36828	YDL100C	YER083C	GET3	GET2	ARR4|guanine nucleotide exchange factor GET3	HUR2|RMD7	Synthetic Rescue	genetic	Auld KL (2006)	16816426	559292	559292	Low Throughput	-	-	resistance to chemicals:wild type|sporulation:wild type	-	-	BIOGRID
206559	855906	851458	35988	31962	YPL195W	YDL100C	APL5	GET3	YKS4|L000003037	ARR4|guanine nucleotide exchange factor GET3	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	2.6061	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206709	851418	851458	31924	31962	YDL137W	YDL100C	ARF2	GET3	Arf family GTPase ARF2|L000000105|L000000060	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.9059	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206799	851458	854904	31962	35070	YDL100C	YML071C	GET3	COG8	ARR4|guanine nucleotide exchange factor GET3	DOR1	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-15.242	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206800	851458	854391	31962	34611	YDL100C	YOR216C	GET3	RUD3	ARR4|guanine nucleotide exchange factor GET3	GRP1|L000004185	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-14.772	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206801	851458	855687	31962	35783	YDL100C	YNL041C	GET3	COG6	ARR4|guanine nucleotide exchange factor GET3	COD2|SEC37	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-14.416	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206802	851458	856859	31962	36866	YDL100C	YER122C	GET3	GLO3	ARR4|guanine nucleotide exchange factor GET3	L000000713	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-13.968	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206803	851458	855676	31962	35773	YDL100C	YNL051W	GET3	COG5	ARR4|guanine nucleotide exchange factor GET3	API4|COD4	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-13.475	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206804	851458	854488	31962	34699	YDL100C	YOR311C	GET3	DGK1	ARR4|guanine nucleotide exchange factor GET3	HSD1	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-12.922	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206805	851458	852826	31962	33193	YDL100C	YGL054C	GET3	ERV14	ARR4|guanine nucleotide exchange factor GET3	L000004816	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-12.665	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206806	851458	850973	31962	31536	YDL100C	YLR268W	GET3	SEC22	ARR4|guanine nucleotide exchange factor GET3	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-12.561	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206807	851458	856681	31962	36698	YDL100C	YEL031W	GET3	SPF1	ARR4|guanine nucleotide exchange factor GET3	COD1|PER9|PIO1|ion-transporting P-type ATPase SPF1|L000003454	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-12.405	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206808	851458	852879	31962	33240	YDL100C	YGL005C	GET3	COG7	ARR4|guanine nucleotide exchange factor GET3	COD5	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-11.992	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206809	851458	850728	31962	31315	YDL100C	YLR039C	GET3	RIC1	ARR4|guanine nucleotide exchange factor GET3	L000001638	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-10.836	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206810	851458	853536	31962	33829	YDL100C	YJR073C	GET3	OPI3	ARR4|guanine nucleotide exchange factor GET3	PEM2|bifunctional phosphatidyl-N-methylethanolamine N-methyltransferase/phosphatidyl-N-dimethylethanolamine N-methyltransferase|L000001304	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-10.829	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206811	851458	855337	31962	35472	YDL100C	YMR292W	GET3	GOT1	ARR4|guanine nucleotide exchange factor GET3	L000004951	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-10.738	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206812	851458	852586	31962	32977	YDL100C	YBR283C	GET3	SSH1	ARR4|guanine nucleotide exchange factor GET3	L000003994	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-10.015	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206813	851458	851714	31962	32191	YDL100C	YDR137W	GET3	RGP1	ARR4|guanine nucleotide exchange factor GET3	L000001628	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-9.7027	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206814	851458	855891	31962	35975	YDL100C	YPL210C	GET3	SRP72	ARR4|guanine nucleotide exchange factor GET3	L000002066	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-7.2296	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206815	851458	851686	31962	32166	YDL100C	YDR108W	GET3	TRS85	ARR4|guanine nucleotide exchange factor GET3	GSG1|MUM1|L000002779|S000029315|L000002585	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-7.1988	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206816	851458	852951	31962	33305	YDL100C	YGR060W	GET3	ERG25	ARR4|guanine nucleotide exchange factor GET3	methylsterol monooxygenase|L000003089	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-6.6881	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206817	851458	856740	31962	36753	YDL100C	YER019C-A	GET3	SBH2	ARR4|guanine nucleotide exchange factor GET3	SEB2|Arf family guanine nucleotide exchange factor SBH2|L000002847|L000004138	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-6.5604	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206818	851458	854142	31962	34385	YDL100C	YOL018C	GET3	TLG2	ARR4|guanine nucleotide exchange factor GET3	L000004228	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-5.9467	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206819	851458	854851	31962	35024	YDL100C	YIR033W	GET3	MGA2	ARR4|guanine nucleotide exchange factor GET3	L000004181	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-5.899	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206820	851458	852709	31962	33087	YDL100C	YGL167C	GET3	PMR1	ARR4|guanine nucleotide exchange factor GET3	BSD1|LDB1|SSC1|Ca(2+)/Mn(2+)-transporting P-type ATPase PMR1|L000004740|L000001455	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-5.3645	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206821	851458	854734	31962	34916	YDL100C	YIL076W	GET3	SEC28	ARR4|guanine nucleotide exchange factor GET3	ANU2|L000004402	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-5.3237	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206822	851458	853453	31962	33753	YDL100C	YJL004C	GET3	SYS1	ARR4|guanine nucleotide exchange factor GET3	L000004153	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-5.0448	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206823	851458	850943	31962	31509	YDL100C	YLR242C	GET3	ARV1	ARR4|guanine nucleotide exchange factor GET3	L000003505	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-4.8984	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206824	851458	856313	31962	36355	YDL100C	YPR183W	GET3	DPM1	ARR4|guanine nucleotide exchange factor GET3	SED3|dolichyl-phosphate beta-D-mannosyltransferase|L000000524	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-4.6712	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206825	851458	852740	31962	33115	YDL100C	YGL137W	GET3	SEC27	ARR4|guanine nucleotide exchange factor GET3	L000001848	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-4.3711	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206826	851458	853319	31962	33633	YDL100C	YJL123C	GET3	MTC1	ARR4|guanine nucleotide exchange factor GET3	-	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-3.4389	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206827	851458	852469	31962	32871	YDL100C	YBR171W	GET3	SEC66	ARR4|guanine nucleotide exchange factor GET3	HSS1|SEC71|Sec63 complex subunit SEC66|L000001856	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-3.3731	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206828	851458	851418	31962	31924	YDL100C	YDL137W	GET3	ARF2	ARR4|guanine nucleotide exchange factor GET3	Arf family GTPase ARF2|L000000105|L000000060	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.9059	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206829	851458	851918	31962	32376	YDL100C	YDR320C	GET3	SWA2	ARR4|guanine nucleotide exchange factor GET3	AUX1|BUD24	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.7272	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206830	851458	856715	31962	36728	YDL100C	YEL003W	GET3	GIM4	ARR4|guanine nucleotide exchange factor GET3	PFD2|L000004368	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.6387	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206831	851458	855787	31962	35876	YDL100C	YNR051C	GET3	BRE5	ARR4|guanine nucleotide exchange factor GET3	-	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.6281	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206832	851458	853241	31962	33566	YDL100C	YJL198W	GET3	PHO90	ARR4|guanine nucleotide exchange factor GET3	-	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.5738	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206833	851458	852980	31962	33331	YDL100C	YGR089W	GET3	NNF2	ARR4|guanine nucleotide exchange factor GET3	-	Negative Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-2.5556	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206834	851458	855906	31962	35988	YDL100C	YPL195W	GET3	APL5	ARR4|guanine nucleotide exchange factor GET3	YKS4|L000003037	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206835	851458	852557	31962	32950	YDL100C	YBR255W	GET3	MTC4	ARR4|guanine nucleotide exchange factor GET3	-	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	2.8084	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206836	851458	856856	31962	36865	YDL100C	YER120W	GET3	SCS2	ARR4|guanine nucleotide exchange factor GET3	phosphatidylinositol-binding protein SCS2|L000002629	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	3.1505	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206837	851458	854373	31962	34596	YDL100C	YOR198C	GET3	BFR1	ARR4|guanine nucleotide exchange factor GET3	L000000174	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	3.255	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
206838	851458	850513	31962	31115	YDL100C	YFL031W	GET3	HAC1	ARR4|guanine nucleotide exchange factor GET3	ERN4|IRE15|transcription factor HAC1|L000002611	Positive Genetic	genetic	Schuldiner M (2005)	16269340	559292	559292	High Throughput	3.3367	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
